year,id_firm,logl,logk,logm,logq,invest
0,776,.6858265,.7557418,.7549595,1.175304,2.092745
1,776,.7904281,.8823177,.5949962,.9336967,1.938881
2,776,.3093482,.9533034,.6686308,.862559,2.055402
3,776,.0948708,1.024703,-.2576769,.0691561,2.073988
4,776,-.3138403,.7806841,-.0823648,.1313616,.2115117
5,776,.0512715,.7079014,-.5659569,-.157943,.6116695
6,776,.4143896,.7275409,.0095297,-.0019184,.6254549
7,776,-.1577054,.6747612,.1441116,-.2066419,.3255527
8,776,-.3248544,.5488014,-.0855635,-.7432281,.2651608
9,776,-.0572529,.5921541,-.4036822,-.074712,.2401347
0,777,1.004709,3.403018,2.636162,1.350729,53.43589
1,777,1.276954,3.538177,2.417758,1.598634,36.57811
2,777,1.322509,3.66436,2.296489,1.530416,30.58439
3,777,1.155171,3.369205,2.528159,1.231985,11.91305
4,777,1.076261,3.225587,2.239349,1.406093,14.65341
5,777,.8880146,3.191361,1.993183,1.575913,12.06888
6,777,.830725,3.043019,2.072688,1.781851,4.733934
7,777,.7072831,2.982695,2.186308,1.630105,6.397208
8,777,.7644517,2.905713,2.317866,1.858653,5.568374
9,777,1.053984,2.93336,2.118652,1.654775,0
0,779,-.0520788,.2628997,-.024482,.366206,1.059568
1,779,-.397701,.187243,-.1708819,.1258458,0
2,779,-.3176001,.3463385,.1605338,.1865152,1.265475
3,779,-.1174305,.0643925,.2063667,.4651172,1.132885
4,779,-.1552623,.2171724,.1761045,.4463363,1.443661
5,779,-.0983225,.285552,.3627759,.759559,3.446862
6,779,.2017715,.5718728,.6203977,.6511934,3.90159
7,779,.2771444,.5148371,.7976537,1.118211,4.592988
8,779,.4539251,.6951247,.95935,1.269542,3.985041
9,779,.3802299,.9362525,1.123501,1.292114,4.222495
0,783,2.839981,3.594564,2.766928,3.29322,62.04081
1,783,3.041031,3.868442,2.795632,3.417003,75.13474
2,783,3.178401,4.080835,3.027243,3.387831,54.36673
3,783,3.026766,3.710675,2.941583,3.333303,0
4,783,3.38111,3.009884,2.441429,3.555338,25.70668
5,783,3.577864,3.168312,2.502584,3.80998,37.47414
6,783,3.371844,2.914772,2.365109,3.813084,30.07871
7,783,3.547853,2.824706,2.596941,3.721899,27.68213
8,783,3.421235,2.921234,2.554996,3.61633,32.04532
9,783,3.393643,3.121653,2.604651,3.509166,24.78699
0,786,1.516672,2.027306,1.538967,2.122439,0
1,786,1.529604,2.228854,1.697821,2.212714,10.31054
2,786,1.604283,2.206398,1.54185,1.90188,8.745123
3,786,1.884987,2.011704,1.854948,2.202949,6.575637
4,786,1.414832,1.337721,1.770969,1.650576,5.06941
5,786,1.918521,2.053425,1.749507,1.956419,6.376332
6,786,2.128039,2.148597,1.792649,2.25449,6.699279
7,786,2.537952,2.263365,1.826463,2.381274,9.259348
8,786,2.544323,2.201722,2.14767,2.24294,0
9,786,2.928849,2.610351,2.455209,2.506361,14.16724
0,791,2.102243,1.609173,2.014544,1.840304,3.207443
1,791,2.219989,1.321777,2.157374,1.982127,3.600363
2,791,2.733036,1.1923,2.250675,2.232322,4.493708
3,791,2.172816,.2624459,1.244063,1.542058,3.14081
4,791,2.376556,.1550149,1.453007,1.709481,1.767066
5,791,2.676271,.0235271,1.25993,1.973496,3.393899
6,791,2.281223,.1856618,1.560002,1.904569,2.762447
7,791,1.846503,1.213799,1.676578,1.375533,1.952087
8,791,1.643228,1.040513,1.405441,1.090877,2.362563
9,791,1.585047,.7964029,1.816508,1.235829,7.21063
0,793,-.9599039,-1.375245,-.010589,-1.127555,.1956118
1,793,-1.488605,-1.266665,-.2164754,-1.527803,.3449809
2,793,-1.525647,-1.682822,-.8018994,-1.723835,.1609395
3,793,-1.676191,-1.850292,-.7816795,-1.944675,.4475031
4,793,-1.336312,-1.736902,-.8428667,-1.7295,.2442011
5,793,-1.315069,-1.937248,-.7500907,-1.400331,.4787171
6,793,-1.347155,-1.491049,-.903824,-1.459932,.3198126
7,793,-1.352131,-1.610985,-.7360423,-1.663416,.1765588
8,793,-1.52344,-2.269322,-1.067962,-1.720611,.1546162
9,793,-1.441345,-2.284068,-1.104421,-1.753289,.2288415
0,794,-1.595158,-2.635281,-2.161018,-1.455671,0
1,794,-2.221726,-2.876672,-1.67891,-2.303149,0
2,794,-2.531006,-3.843284,-1.946224,-2.936049,0
3,794,-2.202129,-3.697136,-2.16018,-2.323491,0
4,794,-1.777408,-3.213938,-2.259881,-1.941432,.1187037
5,794,-1.755624,-2.746957,-1.738762,-1.982249,.2316137
6,794,-1.950121,-3.313678,-1.85225,-2.137681,0
7,794,-1.493937,-3.308974,-1.90776,-1.833387,0
8,794,-1.803397,-3.615407,-2.23569,-2.211327,0
9,794,-1.783317,-3.621891,-2.425685,-2.319905,0
0,797,.5824848,1.536914,1.285485,1.04858,2.265376
1,797,.7065514,1.343504,1.326737,1.106531,1.364893
2,797,.8146158,1.445341,1.067334,1.049261,0
3,797,.8039581,1.288296,1.209618,1.499541,2.37483
4,797,.7421299,1.46339,1.246582,1.308047,2.459666
5,797,.932181,1.203187,1.183148,1.40872,3.616951
6,797,1.682877,1.961558,2.21637,1.99928,4.939463
7,797,1.776752,1.778901,2.438645,1.928482,4.286085
8,797,1.750897,1.751052,2.344754,1.893596,0
9,797,2.429216,2.35407,2.470007,2.359591,9.520057
0,798,1.099051,1.128648,1.902619,1.239205,5.053505
1,798,1.127498,1.347103,1.781051,1.362111,4.552427
2,798,1.184271,1.460429,1.722787,1.201728,3.474772
3,798,1.245531,1.271541,1.859652,1.309667,5.334041
4,798,1.317062,1.47272,1.474399,1.118423,4.18078
5,798,1.11145,1.590076,1.705701,1.244332,5.162689
6,798,1.13061,1.437377,1.842861,1.108858,4.722102
7,798,1.189854,1.215211,1.699944,1.267229,0
8,798,1.17339,1.429816,1.719994,1.235703,3.424732
9,798,1.337952,1.696232,1.710648,1.009324,0
0,799,3.739533,3.058901,3.987079,4.216299,48.24436
1,799,3.640543,3.385157,4.199329,4.061422,49.8121
2,799,3.562935,3.374518,3.91586,3.990459,43.14388
3,799,3.648559,3.663961,3.937908,3.840214,92.17432
4,799,3.805131,3.455092,3.857231,4.044353,65.38564
5,799,3.827762,3.721519,4.103112,4.136417,60.90414
6,799,3.96535,3.716715,4.179649,3.922843,68.94298
7,799,3.934954,3.749411,4.185889,3.949326,65.79711
8,799,4.03497,3.659485,4.174596,4.287169,0
9,799,4.097428,4.0414,3.985188,4.256561,0
0,800,-.2692698,.4955136,-.9354378,-.0284699,1.359574
1,800,-.2283305,.3302176,-.6528434,-.1365543,1.12474
2,800,-.4926072,.4187298,-.56332,-.4661345,.6691802
3,800,-.5299303,.34629,-1.156477,-.7399263,0
4,800,-.1326008,.0427504,-1.333117,-.4138791,.4229445
5,800,-.5282015,.1222022,-.9010225,-.5852813,.5599613
6,800,-.3753025,-.0485975,-1.272038,-.5931207,.6354824
7,800,-.4244674,-.1769487,-1.224189,-.6696821,.5900323
8,800,-.4518346,-.161684,-1.277505,-.6047053,.6959756
9,800,-.3775423,-.3328372,-1.218999,-.5993304,.6764304
0,802,2.013267,1.317961,2.194823,2.450201,3.838436
1,802,1.839051,1.487999,2.024478,2.274521,6.08185
2,802,2.028842,1.63923,2.231792,2.384583,6.094486
3,802,2.037294,1.344251,2.028678,2.233813,6.711433
4,802,1.979988,1.562199,2.120111,2.331825,6.410792
5,802,2.098905,1.497475,2.09812,2.033773,0
6,802,1.949255,1.291226,2.016432,2.169241,4.730087
7,802,1.921946,1.44928,1.765466,2.159003,5.355788
8,802,1.919188,1.569569,1.98088,1.980252,4.249465
9,802,1.702091,1.308794,1.720846,1.949205,5.176893
0,805,2.674847,3.613145,3.251125,2.692077,47.19359
1,805,2.448954,3.906779,3.404049,2.798813,50.77129
2,805,2.231427,3.902022,3.0339,2.276393,0
3,805,2.019758,3.434701,3.02507,2.40674,11.39195
4,805,2.018154,3.343004,2.80609,2.691646,23.88778
5,805,2.058345,3.468429,2.897635,2.583946,36.46037
6,805,2.335637,3.378638,2.781761,2.679273,19.75291
7,805,2.150472,3.519744,3.013413,2.67598,17.96329
8,805,2.160868,3.439984,3.136926,2.553185,58.70478
9,805,2.239134,3.214827,2.961875,2.444585,52.6
0,806,.0586926,.0692529,-.3022393,.1869273,1.439836
1,806,.1052288,-.0464355,-.1639083,.236156,.9724449
2,806,-.0216722,-.1151012,-.3982453,-.1186639,.4645896
3,806,-.1006683,-.3702395,-.5237843,.1171858,.4777534
4,806,.0833845,-.3890199,-.4188027,.247771,.7970338
5,806,.261817,-.5626677,-.2544703,-.0581864,.9319919
6,806,.2634503,-.596817,-.3370857,.0294743,.8074543
7,806,.2267604,-.4455387,-.2776485,.0520587,.7082847
8,806,.1466457,-.3601074,-.0005575,.2816575,.9788269
9,806,.294437,-.1103251,-.1583569,.0893627,0
0,807,-1.077163,-1.115485,-1.005576,-.8002099,.2123513
1,807,-.796728,-1.545445,-1.101979,-1.035026,0
2,807,-.7441428,-1.101079,-1.005657,-.865267,.4260215
3,807,-.8712041,-1.13808,-.9485554,-1.413606,.2390902
4,807,-.8606206,-1.595732,-1.42423,-1.134143,.1947609
5,807,-1.13608,-1.530585,-1.305098,-.9778174,.166084
6,807,-1.081626,-1.71236,-1.060617,-1.066201,.1833985
7,807,-.7748487,-1.588864,-1.541838,-.7777014,.2495187
8,807,-.7501288,-1.466251,-1.030095,-.7156802,0
9,807,-1.331257,-1.986636,-1.147914,-1.373693,.1100094
0,810,.2983282,-.1675184,.3498863,.0453732,.7170583
1,810,.0084641,-.2770713,.3533483,-.3875893,.3335544
2,810,-.2358839,-.2680149,.0610287,-.7045193,.352707
3,810,-.2703091,-.7596979,-.0869498,-.5977504,.1388464
4,810,-.3029572,-.8218434,-.0730584,-.7704482,0
5,810,-.3716243,-.918633,-.3928439,-.6053777,.2324535
6,810,-.4634706,-1.125879,-.1031312,-.7759404,.3566282
7,810,-.7226812,-1.260887,-.3015674,-.9882455,.3472767
8,810,-.7012733,-1.436254,-.8523363,-.8754482,.4627641
9,810,-.4683202,-1.482891,-.6788927,-1.02764,.2523804
0,813,.8044724,.7421809,.9177077,1.213627,2.917848
1,813,1.061864,.9438461,.6812219,1.057644,4.987908
2,813,.9277874,.9197894,.7913719,1.125944,0
3,813,1.052802,.8868583,.7951759,1.132652,0
4,813,.7866382,.7369145,.3491447,.9211375,2.889721
5,813,.848806,.6158655,.2996354,.9884964,1.811349
6,813,.6527563,.6441989,.6794381,1.2365,3.125128
7,813,1.037787,.6710258,.7303728,1.326978,3.431369
8,813,1.145564,.8251395,1.085685,1.439797,4.862196
9,813,1.090911,1.129125,.9133638,1.293774,4.859498
0,814,-.2452964,1.837868,.8783364,-.0059461,2.073376
1,814,-.773931,1.519079,.6084529,-.2452409,.9683376
2,814,-.9716613,1.399173,.3720404,-.8887646,1.0661
3,814,-1.194193,1.150431,-.2527185,-.8818653,.3957094
4,814,-.904871,1.061581,-.0703,-.4055841,.5117941
5,814,-.9596142,.7579284,-.430316,-.6216528,.3244156
6,814,-.8672518,.7267507,-.3733602,-.4020537,1.76286
7,814,-.8462695,.8023235,-.2162071,-.0896269,1.561772
8,814,-.7402837,.8144653,-.3663168,-.2725417,.9081065
9,814,-.9560802,.8188953,-.1975731,-.4965615,.4022326
0,815,-2.791536,-4.497206,-2.984435,-3.703521,0
1,815,-2.721807,-4.469343,-3.209786,-3.442439,0
2,815,-2.806653,-3.907931,-3.194203,-3.534287,0
3,815,-2.893983,-4.011926,-3.117181,-3.011399,0
4,815,-2.826515,-3.474037,-3.023389,-2.823225,.1596027
5,815,-2.999129,-3.801969,-2.995542,-2.813153,0
6,815,-3.041221,-4.12948,-3.490549,-3.166804,0
7,815,-2.95071,-3.182825,-3.06243,-2.41323,.2145758
8,815,-3.117385,-3.531636,-3.648461,-3.290918,0
9,815,-3.690991,-3.427318,-3.71961,-4.977469,0
0,816,-.8317101,-.9561593,-.6922797,-.6069928,.1926957
1,816,-.8784954,-1.115086,-.609553,-.8485864,.10299
2,816,-1.176691,-1.046141,-.6645444,-1.051791,.121915
3,816,-.956896,-1.338557,-.8940892,-.8683445,0
4,816,-.6729782,-1.525045,-.7362933,-.7853125,.4270848
5,816,-.8025081,-1.623741,-.7876685,-1.042484,.1541465
6,816,-1.331775,-2.150342,-.541499,-1.60109,.1720896
7,816,-1.291944,-2.09692,-.7386905,-1.556184,.1993075
8,816,-1.730749,-2.017689,-.8632593,-2.283149,0
9,816,-1.219564,-1.988899,-.9619269,-2.099773,.1483207
0,818,2.794652,3.83152,3.095346,3.39481,48.71425
1,818,2.716551,4.003413,3.093622,3.518302,53.55678
2,818,2.889321,4.042658,2.774212,3.513218,44.36655
3,818,2.672678,3.970199,2.83162,3.479364,38.18274
4,818,2.727579,4.025259,2.993542,3.176304,35.97865
5,818,2.652538,3.84737,2.532277,3.18317,29.11311
6,818,2.616735,3.637348,2.691636,3.426394,23.59489
7,818,2.792793,3.76969,2.896782,3.406585,25.99708
8,818,2.687665,3.656125,2.918574,3.270656,0
9,818,2.53689,3.538297,2.94225,3.183811,37.40041
0,819,.8690573,1.15678,1.204513,1.102249,0
1,819,.6812682,1.056715,1.285473,1.100323,3.079861
2,819,.906893,1.154403,1.430249,1.13065,2.257547
3,819,.4169402,.8941631,1.341837,.712952,4.502846
4,819,.284705,.9737265,1.165238,.7238491,2.595209
5,819,.2889509,.8983648,1.101413,.5888629,2.361444
6,819,.5116575,.5455039,1.100527,.729541,2.233565
7,819,.3511778,.6198142,1.213097,.611556,0
8,819,.6905018,.2908294,1.217477,.5463973,.980409
9,819,.4455617,.5333354,1.280041,.4302803,.8716351
0,824,-.5700238,-1.042264,-1.007977,-.9280639,.2851229
1,824,-.7513515,-.8787798,-1.304338,-.6261634,.3043885
2,824,-.5367984,-1.127401,-1.09625,-.829578,.5677348
3,824,-.239639,-1.174433,-1.098515,-.6462856,.5179803
4,824,-.2811114,-.7818144,-.8962885,-.3664812,.8316759
5,824,-.2339014,-.5864679,-.8649287,-.5877606,1.170476
6,824,-.1800587,-.6381462,-.8533438,-.4700994,0
7,824,-.1011496,-.747841,-1.063049,-.2666016,0
8,824,-.2082981,-.7725915,-.851534,-.3376285,.7268665
9,824,-.2945134,-.9074327,-.8486559,-.5108314,.5293229
0,825,-1.264704,-2.200854,-2.26689,-.9194896,.2730339
1,825,-1.277515,-2.115,-2.288152,-.9174491,.1757855
2,825,-1.230399,-2.239859,-2.285419,-1.342731,.1404636
3,825,-1.268456,-2.322282,-2.696725,-1.53994,.1442091
4,825,-1.363639,-2.07623,-2.313111,-1.514677,0
5,825,-1.343808,-1.6342,-2.716185,-1.207748,.1708962
6,825,-1.473173,-2.282736,-2.497196,-1.768498,.2005574
7,825,-1.549954,-2.441479,-3.29112,-1.837719,0
8,825,-1.883841,-2.64124,-3.306622,-2.047252,0
9,825,-1.768101,-2.676909,-3.567075,-1.94632,.1287691
0,831,.4413859,.9686289,.862702,.6977429,6.633494
1,831,.6949196,1.153719,.9505448,.8736836,4.764039
2,831,.5056519,1.019991,.8524811,.6454427,1.866548
3,831,.707426,.9226717,.8708058,.7581303,0
4,831,.3465074,1.083804,1.147097,.8472302,4.741295
5,831,.6787788,.90561,1.188249,.9349461,2.356314
6,831,.7442275,.946602,1.111557,.9127915,3.824056
7,831,.9584149,1.180718,1.196082,.9650732,4.74977
8,831,.9372099,1.173465,1.376062,.6323027,5.273887
9,831,1.052655,1.204158,1.172531,.782513,2.907246
0,832,.947491,1.110634,.7478305,.9215406,4.580175
1,832,.737568,1.132786,.6206494,.6673996,3.344851
2,832,.7169243,.8894671,.4681251,.6993215,1.652506
3,832,.6792296,.6889197,.5855914,.6242127,1.967957
4,832,.6467007,.7162995,.4048449,.6742572,2.35696
5,832,.7295976,.8035352,.3296032,.8741876,2.866515
6,832,.969874,.7894266,.4762855,1.074242,3.582272
7,832,.6881397,.882844,.7848635,1.126888,4.881037
8,832,.8068138,1.172946,.8833328,1.187256,4.551145
9,832,.916005,1.078099,.71914,1.041036,0
0,834,-.68958,-1.195773,-.7723724,-.751228,0
1,834,-.9655003,-1.009156,-.6324583,-.5886219,.3328508
2,834,-.7822059,-1.209995,-.9872303,-.9082788,.3322833
3,834,-.7652587,-.6674336,-1.029134,-1.045718,1.022333
4,834,-.782225,-.7037107,-1.372204,-.7363434,1.05122
5,834,-.4035885,-.3970317,-.8549783,-.5591038,2.980603
6,834,-.3233444,-.5890526,-.4953244,-.6274753,.594214
7,834,-.7336214,-.7666065,-.7679164,-.62994,.453335
8,834,-.6252211,-.9098476,-.5861512,-.4813561,.2900912
9,834,-.821684,-1.301469,-.7639265,-.8262944,.3447832
0,835,1.156055,.9231244,.8358009,1.101046,2.159263
1,835,1.122597,.7699888,.5485975,1.10022,2.826005
2,835,1.161153,.5841478,.408394,1.105053,1.669308
3,835,1.388243,.6268963,.3093372,.8810245,1.762417
4,835,1.404127,.7495213,.3614435,1.215109,3.055573
5,835,1.133421,1.090999,.2631558,1.160954,6.531244
6,835,1.044277,1.047872,.2466537,1.068086,3.823463
7,835,.84185,1.081282,.4845005,.8474241,1.862117
8,835,.7551076,1.06899,.0857528,.7456229,1.408588
9,835,.9006332,.9439103,.1225925,.5130829,2.023694
0,840,4.664049,6.609336,6.247888,4.755527,656.5961
1,840,4.536781,6.491191,5.955258,4.729658,578.573
2,840,4.517236,6.398108,5.832174,4.477888,0
3,840,4.476452,6.421578,5.688406,4.686,420.5252
4,840,4.481207,6.403811,5.514899,4.757481,374.462
5,840,4.221624,6.297491,5.629118,4.992173,328.706
6,840,3.946854,6.320004,5.619746,4.994498,0
7,840,3.988593,6.055352,5.695389,4.898486,0
8,840,3.427738,6.035909,5.881322,4.522638,364.2577
9,840,3.402371,6.183377,5.566973,4.327431,289.1909
0,842,.3122414,.9785821,.4372812,.6187667,1.199001
1,842,.3469271,.9742188,.3051306,.7497105,1.042554
2,842,.4640762,.8107333,-.0117031,.3603019,.6391222
3,842,.2321996,.859902,.1150912,.5482944,0
4,842,.6263384,.7850432,.250928,.555786,1.594788
5,842,.5543833,.5932767,.1370677,.5068322,1.227868
6,842,.6068453,.7213772,.1226949,.7635801,1.605494
7,842,.8209237,.4643373,.4282551,.851013,0
8,842,.7520003,.6970228,.371107,.4408919,0
9,842,.8365768,.5527326,.3594553,.8346195,1.771882
0,847,.0675507,.0145575,-.3087492,.1414034,2.630084
1,847,.1777584,-.0657448,-.3500113,.4304392,2.516303
2,847,.3996137,.0180622,-.2231223,.3405859,3.952495
3,847,.2234403,.3305702,-.5451316,.5968611,2.556978
4,847,.5618939,.364439,-.298125,.9652306,5.150459
5,847,.6647766,.7656882,-.2612429,.6485946,5.723639
6,847,.7183776,.9444512,-.2674654,.9628517,4.441296
7,847,.605997,1.235652,.0569283,1.031825,5.067843
8,847,.9564342,1.162801,.302142,1.173042,6.466715
9,847,.9497206,1.146657,.2651764,1.085642,8.176928
0,852,.1770564,.2232956,-.2418142,.5355225,2.302767
1,852,.4771827,.5656658,-.1791693,.5224537,3.301911
2,852,.3784547,.7477464,-.3046192,.4760391,0
3,852,.4325546,.4341908,-.3543738,.4750456,2.85145
4,852,.2904041,.6399571,-.1271787,.4577992,1.641343
5,852,.6983335,.4099164,.0893592,.5679891,1.790455
6,852,.5435404,.7916915,.1583091,.6241197,0
7,852,.4590969,.7420781,-.0145445,.7806548,3.045255
8,852,.4076909,.4606395,.0534135,.1848918,1.347271
9,852,.3484704,.5817492,-.167348,.4115608,1.327799
0,853,-.6127819,-1.057282,-.9140348,-.222833,.2600858
1,853,-.5562482,-1.062168,-1.206548,-.3190201,.5154608
2,853,-.5174932,-1.005196,-1.220599,-.6011655,.6861501
3,853,-.7645438,-.8681137,-1.568994,-.8627897,.2491124
4,853,-.5401973,-1.087128,-1.395514,-.8294207,.3057668
5,853,-.6006625,-1.200037,-1.176448,-.7712108,.2906814
6,853,-.435046,-1.357189,-1.254555,-.6104853,.3905507
7,853,-.8139204,-1.152564,-1.278697,-.7268382,0
8,853,-.6670954,-1.360404,-1.266097,-.6878626,.3548188
9,853,-.6943226,-1.30364,-1.333034,-.6130279,.4234882
0,854,-.2547553,-.5506581,.5259694,-.4804704,.3117988
1,854,-.2805667,-.5564106,.148174,-.2035559,0
2,854,-.2945106,-.4894496,.2519248,-.3301891,.5260004
3,854,-.205448,-.4665481,.1472966,-.1813463,.8688099
4,854,-.1093007,-.3947445,.38675,-.1476662,0
5,854,-.2565349,-.2834608,.1807572,-.368176,.8555285
6,854,-.0771288,-.4223051,.2654601,-.366928,.5485958
7,854,-.3328057,-.4436771,.1746596,-.6554403,.375354
8,854,-.2517395,-.505675,.0661251,-.9321718,.35533
9,854,-.2945355,-.7229447,-.1730589,-.6697162,.1254197
0,855,-.7420842,.8546011,-.4877525,-.6256943,.834592
1,855,-.7571657,.9640996,-.3814869,-.3462324,1.518111
2,855,-.7683833,.8058292,-.5991889,-.4978849,.5063961
3,855,-.2077702,.7815633,-.4631793,-.3153881,.5613927
4,855,-.3869973,.8394694,.2294645,-.1472579,1.128933
5,855,-.5403097,.8095094,-.0449545,-.0061723,1.640822
6,855,-.3338028,.8086791,.0554472,-.0911572,1.951738
7,855,-.500423,.6526725,.1137494,-.1863102,.9264471
8,855,-.4129865,.4743428,-.0391988,-.208516,.6679917
9,855,-.632174,.4930198,-.0428306,-.3075586,1.022778
0,856,3.528726,3.109083,2.61759,3.4938,57.04266
1,856,3.800058,3.266061,2.557155,3.600788,53.149
2,856,3.597589,3.340529,2.606971,3.506471,60.40566
3,856,3.61728,3.546385,2.525123,3.869508,62.87275
4,856,3.893589,3.684433,2.733198,3.915249,0
5,856,3.845631,3.599424,2.936597,3.731161,85.67112
6,856,3.804762,3.85678,2.641281,3.82407,0
7,856,3.93461,3.390467,2.75696,3.922546,70.60302
8,856,3.778903,3.832379,3.141754,3.858494,82.6915
9,856,3.717735,3.968084,3.157873,3.863068,96.19076
0,858,-3.207298,-4.503911,-2.708729,-2.44793,0
1,858,-2.311756,-3.40579,-2.405826,-1.956886,0
2,858,-2.096304,-2.341592,-1.44685,-1.412893,.5241004
3,858,-2.31391,-2.141076,-1.439533,-1.620599,.1067653
4,858,-1.842462,-2.197362,-1.683364,-1.740826,0
5,858,-2.183809,-2.432947,-1.373785,-1.973459,0
6,858,-2.52533,-2.428348,-1.569304,-2.449378,.1034215
7,858,-2.423486,-2.521474,-1.840644,-2.314669,0
8,858,-2.186117,-2.514534,-1.797492,-2.107914,.1368472
9,858,-2.521619,-2.473324,-1.724395,-2.787566,0
0,859,-.2238591,-.770776,-.6248832,-.4078671,1.054174
1,859,-.5819057,-.6296085,-.6335837,-.4169804,.5654237
2,859,-.5886425,-.7461039,-.7410053,-.5520983,.3328771
3,859,-.6516506,-.6277357,-1.02544,-.650326,.3377351
4,859,-.7273503,-.9388627,-1.576524,-.9668854,.2885264
5,859,-.9847481,-.9719741,-1.302051,-.9550769,.1342153
6,859,-1.1189,-1.035431,-1.451607,-1.09131,.1376297
7,859,-1.174659,-1.214677,-1.662194,-1.212357,0
8,859,-.8785681,-1.162282,-1.4457,-.9708078,.1780533
9,859,-.9271738,-1.125627,-1.408055,-1.058517,.3167346
0,860,1.030846,4.054323,2.279774,2.284866,58.17929
1,860,1.008944,4.222046,2.587613,2.147973,0
2,860,1.188002,4.235209,2.259312,2.069503,75.78522
3,860,1.055107,3.996969,2.277805,2.219919,47.50548
4,860,1.042072,4.071546,2.209488,2.031012,40.72379
5,860,1.080874,3.992428,2.244783,2.093886,31.01121
6,860,.7041844,3.638406,2.342715,1.276515,14.32722
7,860,.6072744,3.766878,1.901138,1.649045,13.30842
8,860,.6453767,3.622135,2.010927,1.683543,17.71659
9,860,.61261,3.378641,1.782338,1.69841,17.04065
0,861,-.8164933,-.7364321,-.3803768,-.807462,0
1,861,-.8382607,-.8070314,-.3671596,-.6745283,.564074
2,861,-1.071486,-.8727273,-.5437881,-1.222312,.194955
3,861,-.9418889,-.9568481,-.4910357,-1.00523,0
4,861,-.9294013,-1.158263,-.5396101,-1.099813,.2694545
5,861,-.839939,-1.181393,-.6958131,-1.153125,.471207
6,861,-.9982771,-1.122667,-.7158316,-1.052426,.1696881
7,861,-.4574002,-.5818977,-.4615164,-.7777586,.3766862
8,861,-.4086331,-.4872381,-.0152106,-.7761775,.6008646
9,861,-.5503795,-.5127035,-.2204635,-.6222552,.5398332
0,862,1.449105,.675692,.6756837,1.510432,2.747394
1,862,1.34052,.7102448,.471813,1.244966,2.740748
2,862,1.380679,.6825023,.0319865,1.267038,1.174707
3,862,1.360329,.5481066,.010293,1.27195,.7159017
4,862,1.440999,.4552372,-.3349543,1.227621,0
5,862,1.324405,.2149344,-.303762,1.269378,.9147366
6,862,1.458148,.2303276,-.0836438,1.211975,1.013995
7,862,1.493334,.2371712,.2749311,1.165202,1.07913
8,862,1.379781,.0146777,.3046847,1.36913,1.54583
